uin,chat_cnt
367d0fe97de9fdf39fe2ded584589b30,318
4c348ee56ca281b8920fe9f7cf0f4365,281
ee3cdfa477f124ea753d301a4d3fa1fb,202
89a843f9eeb31029f19ce2f8ffa2fb46,87
f1bff7a9992f82d18d6479160c231b2b,186
f22482c41fbd4722f87d31d8f00920eb,21
ef92232d65e5b10945fd89874ea030c0,882
8ba7a7ace74e6caacc5148b41a21585e,418
400178e22d806ba34633c7db3198525e,384
39550dd21e3e30b8dfca115edb45dadf,103
83882f13e36ef57ae8d47310a49ed9ba,5
dddff86faf1e29ee0964ac8e436769fa,146
282f563c49df435978ef3ebe772129b0,67
2d10f8a68b54d8fda96cf516d52372f7,16
71c93cd822cbd738dcbd643257051072,128
19784015397f6d42ed03bdc83556625f,301
b83aeb9ffa36a0ec8a463c214d8658b3,27
16d03858e3ee5c4e2ff5705ee2cc2a0e,38
e21cd9d5694e7297ffb14d1e8f141d5e,196
e1d653764d11182aead242577fcecbd4,34
59e2c939bfe6b8b744e65a95419d4751,295
421dc50a573137c4b944d758d8365227,35
a403a2de3f46d058bb1429ae083cebb8,383
9f9501cc7e67427be659b4101937fe28,734
450c00c7a8deaada351f30d74370358f,232
96bd2bbbbb061499bd6cadc60cf4e313,37
15dcf1b3533b0d7324d2f58bbb476f4f,30
c310edad87681cc87828dfbda1beee8c,1
bff6e22a812c078c375bf1050cce2a5b,66
a53d8a49f11ae035956abcc57346ee75,388
f67134c5f2f3b1a9ddfdef2f19767a79,23
aa13426be438e1b3a2bb2f694bfbf5d2,491
9f6d7929a940802b2b9858fdf4e09c2c,212
e1da05fff9792bf895fa59c897523b83,40
8c0055491cdc93ed509a60ccde2513bd,241
83b3ac3df1a571f15cdfff61bed71840,190
a989e7ee5695e3358580cf29aa608ec7,254
07c5ca2bb91e192c4e1e3db5f9857e2a,51
66132304669339fc7d36cb0d2f3d6598,77
a2d088cf417f2245f92ec02956017a31,12
f9e97aaceb27f7dc44b7e5f53734c51e,554
600fabf6af2d5972d4e21f4e769ab0bc,317
8156b930a2d8c88318f630cb74a33c8b,297
e973eeab5680b90d4560d19424641832,46
7d63f68db4f5366a6d0cc09e4d24ee0d,424
646cc1ad075b33642cef565e95fb72c8,4
a157dfbce359863c2a27070836750ff7,215
92f02f07a7fa76839f2079a4803b1f24,220
fb4d21a627d9a175d29841b987d35fd1,278
74cd12e713dbbcf132312072335aa9ab,191
1f8b80e7172be072878af2d690ed6fca,279
300b4e4a3bf304e6510b5e637c288b6f,6
926362a27c6a0d388e2c53020ecf19eb,659
19e206cc77db23eecc0b0f2486816362,378
c4485146434592028f4799a6a3ba983b,2
ac9b6ae73565fa9cce8943b456e71081,63
8e8e2b73a83cca955319d3126b6763bd,795
1dacecd62c38d0939fb678d8ccab9166,492
c6ebb6ae8c2bc46206404bde606981cc,201
be7e3c00d30caff1cec9e6b393b5b53b,529
f257a02f8117a1c7dacc190c15f688e5,50
b7b3f55d12bb6636e1f0191711ff795d,232
fae897af2ec992185c4597f4b6f3f3c1,399
e0211da08a0df5e7ceb8a466349a4791,337
323f846bf95308dc9b9d982830971341,27
de92ecc196a202d683a38c99bf521695,65
67ad2600034c5ed66b12b98a5dd77889,265
4571396b2f3d8d6cc71a7199c62f653d,206
da20461deaed2bbc14cbbb43f618d00e,43
039b83399cb969f6c6824dce9121e1e7,140
cb5e6db49ecd4127245141a9d77a9835,274
93b932c513c92f280afaefb1be1b67b1,72
ca24eba628bf6f130bed97b828bc47c3,132
3091b8182dfe72c0bea052ae0df71072,83
0be34221432225f10e096c9541e6d8b1,36
9f134e95798f5ae871dc1c199d1ab52a,140
8573e6ff8ff0ee1264bd0c11f8e65e9b,254
58147fa84b86f46c92115cc0aa59f0f6,33
f8de5d900b4427b7c60ce1ff62dbb289,527
13942b6fe7f70a979afd310e42936c72,500
63f78453ae22b6e1c869708d3adc01f7,39
b3868159ee6870f7c0c97feb4f15e682,94
5904fd1651f1b9883fc418f885794379,281
40fd98bbe355a8ae399218b2419d6d65,91
fe00382a402271caaedaf8b7a1113b30,246
25de0005f8c1d960f3da50535ecb8249,166
b353f2449ed5087388278326f830d12d,85
9550397755f3f908df6fbf8aeffd1c9d,305
432381f3604187056891a045e8b2e647,415
5d8ef592fb0c3741c14d293a401772a0,28
0fc8cbbdfde2de24345e321b4bd58456,235
c9b0da62afb600c3b58bb85d18bb9a0f,258
014e5da46d162d2fa11a1bd683ad6073,222
1a0229dd0e1ee355c1602235fd6b5791,76
7f148e2f992d3bdb9e880c1467acf204,76
697947bd34cbcfe018c5e35d393ddf23,150
67ab901632e64d2861d0e81e19c2ef8b,137
90c15c60a4e5d5306f4b5eb234088fe3,77
092569088d80dc694472f681ac4103e0,132
4946f23ec575841d02e83b378441ef08,785
4d4b083fb9eaf8399ddcd79de9866e16,363
578e88640775ac76172735581c692641,26
70b9befb9301a7fe673d628033029b61,54
bf90a0363f081c7703a7b06138c6188e,772
88ad9ef27ae76beba6847470aeb6d28c,76
455c27518d09c33005c6fa9b206d0188,5
013630d2e56dd9c99d7f68133197cd48,113
6eac3cba10f7cacf0f083e305bff8bfc,121
30a3339fb71a8d3e9d4366836102f421,304
ba83d34f9b855cb9d37b222fb4f443b6,1082
f85400b1fdd72f1d1de5f3a71a7872ac,73
1aa19708532fcb3f5f91f5f1271a956d,76
ca83f8790c288d2b9358e71e3eabaf1d,244
a9a0495a47c2b8e140b52abf6237e314,145
cf8627e6e1b2a6729930ab27e71b057a,260
28a065ac1341754b7e1f91c17944caf8,21
7301127e82502f84a8103a59b5350131,527
aeb94249814a5fe5386af0378c83fb48,220
eb52465e54ebabc3dc179913a0d06bba,70
1475b8a871a0581c3e6e3f2a69aff038,487
87da78e74289a16c03855ff9cc9468e5,11
708276c85e3a1637aeab49829892483d,31
be2c8fb181c2f328b274583451199bad,69
24c5793dde28d89d3aaf980f07b686ef,143
5b059523daa69083907a5aa5c3e0e6d3,22
da2aefbb516cb0ca2147a8b00b18c454,19
12ddc5961a083ca3f2a62eaa0062741a,561
15335c28fa8f36ffe0ba98b43f3eb821,89
5e63e4bac032891c102fd553fad0e351,176
77aa5a8d780fcf79e90ba320e22dcf64,138
520c677202f02915fe771835605a40a3,181
0b0b666b43930fb081fbe8b9667dd568,15
35ea1037ee497cc7c9ea5adb152846ea,801
2cc402662610f1eca2835337d3f77e8d,753
352eb561edcb5255ee5944b8487c3b73,65
c6d21b6737423a3625b19eff91822d23,231
032bf78be065612aa53cfd09b42ed571,226
fefe851de685895d277a3b5c97234cb9,123
c4307b5530cece44c8193a58a8430a1b,31
fa00bc4cd45fbe6ed27ad007f804ba23,85
3d946dbb4b8f6c7e910c6f337948cb1b,315
f16d72c32b8c7f5736d2e1b55a8a8172,778
7a0cd62ea711f9fbc7c522d860feb2d9,33
9b5ac0145553bd1d33752607d77b7443,33
22bdfd3bc644ba4ad59622695e85e989,193
cb6165a45635db09bcd56aecf5efa418,59
e0a5732edef38b1214764d366e1984e5,122
be1011cbceb72595e7e4ca02ce209ecc,389
99b1300d984ce088fcb60611f0c8e117,141
be33fba524ce08585ae37d991e8d4f91,421
4f78b8f3d74b9b1eaf302b7cc4f3635d,43
51a86deb1fae572b39674a3e8d9497a3,124
dc723abeef1aa33bbbde6c22bf2bf435,31
e74020d3a1a9ac7be4da07ea4ee30dfa,347
b095a539e7647faaa3e6cc0f49bfbef6,96
bcc2a1432eedf324e8dc5419c0f96a18,34
7d23354cc7da81c68549177b6679f5df,86
9fae3912348fe949dcfb497f1b9997e3,85
d02987a135c439b0122b717d9d31fe73,93
1a21c513b86c87b5c772690acbc39e7a,70
e1fbeebab7bbfe43c7dec5121e837b30,93
fc13e5b60c9feaf94b70c2b4ee9811ca,85
e9cd79a73b40aa22ee10ec5d4a6a7099,75
3b7271434158b911dff19caccb306a96,88
670000e66cd583c6a69bc233952fb7c3,93
f9835519cf1f86309d26b3746e85ba1d,95
ddeeec9aa4137c84e84eb9429c57c3a7,82
1c11b6076cc48985de91ec248f33280a,90
9c260fd3131fa107ab33c970d8dd9d43,77
8484b38f74ab78855b2a89d60a9cb102,96
2d479baed6e038b9a1e7653ec629f11c,83
51781c387abef00065b62d1141547c86,79
6409585fec0c7ca11b057f7f273d29e8,73
76f4edbdf0288e2d3bde430ae2bd0140,70
f3c16025551e5b8aec936ed9c34faf23,57
06b73980905dd4daa791a3fdfe58f879,107
567550b6586d08fdb0cc41584fcbcd64,96
da4c23b576376bc87787ba2731001054,96
0e87fbad39c2becb93ada0cceaeec319,95
a7e1486d86cb71dbffa2dc95a4c32e2c,81
23c65ac235143cf2cbbdc4cd5a875078,90
eba497638973962b9227b102a7244e66,90
15bf2c1ccb0c3fd1b479f1c08b515b75,87
08299aca6edb65857ede05b421d93f82,82
6f05f768c83fdf8b76414282b6fdd129,418
6d85d0f97a102f3839668729107d5e63,89
cbfe39a1657a47e95b858e49d4ac3fba,84
b05a08722d640939ed7ab0ce222a66f0,78
b5d58a3b027d92ccfc44cdd34c3e874e,94
2092384ecc9b73130c5a98fd0c3312c7,75
98e8cf6adc5719263d4bea0af33a282b,183
2054ddcdd15296f57ae1327f9e245506,11
c81beab7f3566e2d19b2e95e017fb34d,50
39bf7725f5348ce4c7e2a718b697e2ab,186
9c626992f1d68d7d303a079addfd16fa,85
fc724755b05872217739ecb9957583ad,361
e9f5e919b3cf889e2b98eaf134908102,10
f23bc5ac5d275721e3e01e1b268771e6,105
d877e50302260cadab0f833915061066,871
0ce52df95953428ae3d14e74cbe7d4e3,354
b8d5c76ce499db50d7010c87f10f961b,238
ffbad934ee6a2ad6c4c38fc2f4a46c36,69
e9b44952e1b49cd04ad913b9292ba3d0,469
ca85e70c143246870bd2f66c4a22800d,128
112b775bfdbabb0c4ed318cd5ead6fd4,386
0b66c00189d495d255346626094e8d7b,191
8990262c21cfa3ea72151957f576b1dd,51
4726ac2156926e3e8fcd9b9e80ca8acb,246
b7d18b9a5019914afb7fbca0171b117f,114
730a8dbd02fec6227550b2305963d0ac,75
e5ad99ad2920055d1737171c3275609a,392
19904b6313132f2e54b0e104d3031303,292
7186e33c83f6aedcce3dbe73e0e1df36,308
81e4bb43b4f1dce2cea76fcd1c698591,81
b91c1d9322a28758813ed62e987c2121,195
145069c069bfcf23544c30f2b62ad33a,11
f914a8e7cb4ce03c64407697ea3c3622,19
ca5e87f3d7dd230bb5d59a1e937c6801,89
17b4775ec65cbf5d9058325529352371,95
0d98b52f476f90926f4167d175a42bb6,296
ca7d79a44d102bda17bd114de3014f46,72
63fe221229434aa5fd12a22d274a3529,46
b5fccd556ca9a59be8b08fe0ab44851f,47
b6aeb6c86f96cf276105fc991b9e3a35,292
c6468af2e738ba6da6798dd062d5fddf,287
1d4fafc11f6a5b2fa049a0d3dbcf9146,237
269c99255ee2f091418db1ee02b42bf1,96
622cd50601ffd20f31daa5255ba28543,85
200433b2f074c48fce869fbefb991597,191
c5dcfef1b5921260f83f6ac5af9bbf3f,159
127942e50f3b1fc8032ebc05a2945503,18
5ae5b60453ce8f5e6e27cc59efd99bf7,117
5a95e75f0b082669b2ac8a22521e22c6,143
4048e38bb88129a5c3889ab49befbb56,62
490f3ab39bc24e3728269faa400166dd,122
15c2c20b8c21578498d6b41c6104bb03,154
741faadcb4c9a603dd4af27713f78431,730
8ca45fa71e37cab1069628f20f69060b,135
d473556bfe7bbc4fb019f692e87fa1bc,23
7702421cdeac88d5aaa747f13a7eedc1,107
59ab5e643daf28f5a6ad672af8c2a2d6,219
f7594479d8da14b5cccfe4cfa9987364,33
3af809d0a131fd144d4d64c2b2834546,5
6d9a54b87cb01654b676c1a43c6679b2,5
4bf8775b0052e85fb63aea2408a148d3,88
d38f27cdb0a5a3a025305b7be44b1a9d,301
b17b0f06e2d1c939fdd9e64ef9208dcb,821
3863677997917d21f59029d8bdddc189,1085
d0e91aba4ce1a7f7ba2f0377af235246,75
bf66c9ae0b0852d189aace3fbfb33140,21
08e0f88e2f4a197ec3378842f279931c,336
286339c62c421d43b3b38cf83bffa3a4,224
2895723e4cd3d81365248dfd0e3fd892,30
6f6a83e7fa07485c80f224f81d89b80d,381
fbf13a611f1bbe697c5a259ccf89733c,391
bdff6e979af7ed6cf90686f8d0330f12,46
4f519b275ffccec10c72a8dab16dff06,235
fdaca20755f452cf22b7f36e58ade5ed,308
eb1eea19378762b23aa6ddb5f5385d94,13
cdaa4461052a0899b2b37f13b9a7572c,434
81f6ed03f279ece69d4cab8f564c69a9,193
668a938ea7d2dd9cfa5fc55bb543e614,145
b455b1311c7fd7f36f11995d7e32e22d,15
ccd2cf6715b9f364a7fb93b99c9cd1df,196
d2f50bd19cd14d5e74876b0ea912d625,190
9fdd225f4c5e0bb46b80da43cee26c82,225
1eb549844fac4635743112721acb23bd,29
258dc61065fd88eca0c67f6625251847,53
7698191622bd228737031276ce8da2c6,44
0d5fcd9e3720a027be2a5d4a76f096a7,9
cd666959c4ad97885cc0fc9c4b68fa7b,594
e4becec5da9e9d711f4cb9c57285c3f9,243
bdbc8c29a8effccb8667240a8e006715,103
6b8c536ee713a994c173a59f38693aaf,381
a987aa79eb863caaa17ddb164b6ed7e1,89
818da5221217957b02361d6ad2e0c0af,159
06783c900449035d411ca56facf589ca,200
8809b826a6f20f1b3f07cb971f96b811,162
918d02e941af71102f0cf421eca2f405,130
4ad7aa2b72ee755ec941d517df823fba,8
061fa70c3bc64d646be0b35188aa124d,45
f4c7b0adb0bb46b363f5e0040710befc,60
01949b2326e952e1ec47c6579afa58c1,123
3016aba340423243c5873d17eb0fe00c,313
4c70a56de670993a6f8ef8e2f4df5ae0,275
a3d4f9531b7352bd240408495885851c,553
5de8415978268bdb12bcdaba074f9714,461
0e889c68a7d91b0d8426f3e1d0804580,201
5285ace11ea05adcf9dc49bf9ba58395,291
3975f8e274dd96a795dfec2bab58d5c8,246
14774d8579c3b4f11b179e67334bf93a,110
7309019852d847589bfc68f4bfe5d237,48
539b62accdbed7de111d98c0acb63e56,445
d3ddabec272c6cd15944ee188f9b975f,140
9e2afe2f05500343e2b1ea00cff12bfe,75
2cc08bf1dc432a4da152f1d56dc78270,8
39980807bf490df0b7c2ec647907bc0f,4
f1191f45cbc762d91233657adf2a14e3,6
233d6683fd82e6220c17e73c919b45ad,102
bbc08bca4470c9ac0812324be557fdf1,36
819518d1516600b5eaa162fc104c29a1,380
b4725be2a53bba762c0db6444b8da0b1,110
418b725f53fa8df69a59d4c0a80766bb,42
e8e731d5308a86ec4fe49d53321f51e3,181
6e9a9a6ce771299fb515956a33a06373,431
6eed60943395fd3e9a1e1b50fe51233f,308
b1c6218d7e02d9e2bff69eb5db1d8ace,783
1419a696e9f70345686fa9d74a66b931,61
ee68541e085dd228bc1ba0556182df2c,370
3943cbdf1105b4814c3f26898d8ec117,52
de7011cd16ca2b4ca59000f8e14b6b3f,11
54247f1721728551606e63102f29ce71,215
fa97e7846f6f2b4aee1c31f585c3fc18,467
e0163b7b22779a3d1a7eb1740dd109b1,36
98a608df76f88b103a63676c09b52d01,212
23ab8d0ed841e3818e1511e33bb1c860,412
ca5ae1e81433c80273d902e7f45c41df,845
3f62eb3d9447611fed6fdebb1edb59e0,836
fb689c906eefab0848225e67dd1c4229,253
2db5fbd5f99b4a89aa135ba485a88cc2,100
922fd8081b08fc9192c23326da274da5,275
b9776913b09f325ec1691539ca8857ce,46
d6ac15831c51235758e9ab2b123c3897,41
e930c460212ff583f2db0d2a3e8f1877,787
4c68387ce2dd61c73518a0bd941e1fac,244
b8246a704b973bde25b72cca324d8131,53
db7db58a3b9854be5367cc996104bb7d,116
3a2e2563ae3177f3c4fb24a40ae2dfc0,46
9b7becc6bf9e691b967759c2baf7cf5c,364
2549f2f9625fb3d09b8548d22dabd418,559
3c8eeebfa3cd5c58768831dd883d1313,251
57649d30fff4f049d5681093aed101e4,265
e698a60a1bcf0e04feffb83ae5812111,233
2204ffe96fd8d738b7be533473409839,11
f3d289e19ab6a70e6453604be234e681,175
51bea26f7c4d4fd4b4a9fea054800a16,175
084cc2c5feef224672c67d31765d8360,287
03979a6f3cd454f72ac9def52431bb5a,209
0fe359d5fc653e58ffb00740b264bda1,38
249fb67ed371277e3a934ff125174ada,42
dc119fe32ae5eb071d14f54e600b2f64,121
c4937dce28e1ddace5e3f303be852166,1111
b77fedb163ab1837a869653235a56035,380
cb5fa793959ea603c2972bb35b381043,85
bb03be2a77b6fc7e603d20874a6c0263,71
9e3e43affac95d07aee5fe651c526fd4,211
ba4380d2681169d4f84246c93363c795,62
f2323fc55f67622697f13ffa23e67508,2
71dfcd5f08cabb3dcffc44f707d732cb,98
1cb0789706daaa638f217d4d61fc32e7,18
2bcdf37124201ac47c59dd077745a458,67
920c6e0f637176174feb9c81eb19f132,445
ab0b04e5c758c7e500d99892673d7964,731
113cc34835326d2f1c91737a9441686c,43
6cf4f1860bbe8ddc1534eb8db56f1331,447
4d1a972bb26e5ccab8811eb1a61f8a54,29
1af881063d98a60a5f963179f7a06bc5,215
54ecb88cc3d2065246a070f6e2334ce7,152
c5f06dee5448bd66e815c3e5c1181d0b,505
763019d684a40b478218a6c5fa2d3253,121
9432c317009416b2de1a30cc200076ca,167
1ce3af86964477e88057bcb5aadfdff2,151
ba78337c5f28130f5c24520282c1bca9,200
27fb28b283f3bd784d0ac385caa51812,232
8b154ad7dbe6d1fa5043a105d5c3c6cb,46
359a0e7347b1436b593280d53748a6da,121
34fa91a93b65aa62bf3a9b67c642dd90,249
19c838e25eea68161024a10689316356,67
d69852afebba943887cf269859818d58,928
22f62113842c9541323fec267766f10d,102
bdc6a380cea234b67ff25417a29ad76e,410
188447ddbc0b0da136118466bd287a93,276
f28b9842d5b66a43fe14ccdb2a20f619,775
535bca8680cf818aa3dc3de66c641da9,792
86cd5aed0da51d55405f1d798db2e600,22
00eab1e71749746259e25158e1aab621,98
e26f37d54ca2d10f28eb0f041d45a90d,503
c25ab8891e94511e36ace41ed6d2d59e,205
27c5a7ccf633d9a1b4453b2f25e22d51,171
75e58ee7045c970027b7bf190cefa953,63
8329d4eaac6dea81667f3a957528cdef,779
33ab15d676343dcdfa0373fe6a871564,28
6697203c1b2872fbb2d59680ecc11c9f,45
537a2a362ba9a3f8d93db40ecd5cd297,25
e3f1b3da99f724fabf7f98b4ae3f7e47,47
0a41fd5f37200d77aed1710f8f4cd41d,211
4fea16e68a83df353482d5a122f3c868,113
3fee3c1e592b13110d18065e22ed5588,74
62c5c3d48a95e994aedb10aa686eed08,199
58963a0699289980517e3c0f2711d1b0,26
ebcd1f6642df009158dd2af4f1e0ae40,194
50f6e927a58551c15a88a5654b39ee73,354
34c3b6eeff35cb2e96f8af85e1776950,803
6a5a6e0aa0fbcaed6d049b62dc9b0a33,14
5b49d8597f0cbcc90e47b8324f0a5a53,70
28618f137948475cf15366c506420dc0,38
84f1b3d319547c3e2b83590e6a82de2e,311
05fc39e8b1d05164a9dd8205a4a53389,10
e785cc3bf28e986ed653c2f72b0c736e,179
9e9f77cae7cdc505233bc525eda4a1f9,428
5cbdb1bd7802653693d7775f87d4774b,335
8924d6c45e987acdbadfea281e3ef03a,416
615d466dad8b15aa0c3cf95f5907532c,173
f96bf3ef00c3a7d7989e80efcb192eae,7
28052ae3a7a0b937aa325e9bd48e5a30,304
81c653865697a08fc7fdb25ff9b27de2,54
2d69af1dff1ea1fdded3602297b18f2c,2
aba97f17afdec0d6781311084c01f615,597
1c7880b3ba4658216dbbf16ee86fd72a,331
4914c6e8f86a70193eb27f51f894f432,11
8d2258210dbfd7eb3e8561088c428483,652
ff9d5c23fe24f3226ed6c3d775bd8445,163
e7bad86b5625e8e9c4092e1b69fec826,68
8b0ffddc02330c70364d8d1ab7b28dfd,49
8b511510037475148e5f823c77278285,618
1b289cad5beeba3bec17abfae571ba59,486
c5b0907f3ff98e9423fa456658858654,789
63826cfb105d676b0b827d590db65114,80
6860e87c6d2c8442304f2611f039aac7,156
9229d89d9eefa284e6450ba321b2153a,364
880db9921def30dcd54c745daa7be0bc,85
4d36ce594f040fabf6a5518606e395e1,45
6be6446aaa05049ba16b9525db7cc1d2,68
619e25b1f411ecf7f9cebfb2a8abd5cc,76
e29c66650e0f6b7b19f000fd68096d89,27
d7e3ee3fe1961e0545bea1ed8b01ef58,130
962bb0d850b34b01ba0f79f7785f7a80,6
c59633bce18e84129340b9d67ad5ea1a,230
e699ab6982e259c3d89e25256bc12472,318
fe15d6284c742b453667fa1cb1a0f075,151
b3027426f3d37d05f809df3a896a4f9c,224
03f15dc9ed360fe25c8c490690614cb1,351
fe3f0a2390daf0ac136bb5d62f9f06b4,153
3381b9200a8de8628c4f24a051a1a087,235
c270a09f01affbc4367a058cf092b877,155
efe890039a1df77a9d939daa30c773dd,166
cd0f225159818cf4cf70aadf2bc477f7,801
97d4ab4b1b9ba949782abd1d18381236,85
3fdb02f659c6ea570ebeb2256169e23b,72
ce8972f530b2b3d5a62d9a90dda3b42d,232
b8f0c5544a4b6328ebfad6478a3484b0,147
9fe2f72063a61b2b2f8171f8167bb48e,52
c1000b24eecfc4b026b0e31c6bf0ac0a,116
b00f3298b40f537c601c2f6d1a1a4969,662
aad8f40a8f53c6e67bbf04551578a350,191
9af0676506f8a943e1b9f9e3de238b6e,8
3470189e295a48f8caca98a616b5cdec,108
2b7a185bb7a4efd540f8c32a2ab105c1,233
f345b7eb16e8139dd2242e7b02584b30,387
601ee35225d6e437f5b16bda80d36743,25
64bfdd509f87b052082bae3a8f789409,282
2bbf230441e19578ff5b6a733d9b7cd4,740
04ab1a7226bae2eb91eb7ca4d870df22,61
f72c03afaa44f3a35c328184d83c2c8e,104
df3f896fbb1061569e5b40c3a8a33d7d,144
15329afabf501c8698e03cdb4612d286,144
fba758180adbfec643eaef60c8713f43,141
798d4c675eaaf10c687bda774df49f9b,282
7acf9383e8560ab45692e5a6b1037964,294
16fa46b5279df605a5a87fff9272f9a2,11
ac000587a229ff947806d213ea21126d,906
e903b039ce5a88eee776286cfd50b016,120
b382896645c76524e6327805f78da4e4,527
e99fe26d07dfeb9421f69039ab784be4,101
9179a810233f9cc90a6902e5e243f3a5,57
23b632bd95511550b108e7f157ebfb06,64
867a07b5eac45cd864165abb3d97146b,105
9701559d9aa3967e7b47b0e26e19193c,28
6541aeb5331211ddce349a98d9ff7504,159
e7f0e9ebdc2dadee8e590596ea9ac892,146
f52f949d4a6879aa1ef42398075d1c85,166
cc203a6416b20a1fc84c01fd4bfec23d,252
05e5184418f1f79e4b6ad026014da360,239
884d0b6d1b8add6c7ebdebe5d540f278,162
ac1708c9febd7fde7c65aaff98fe1700,434
c3e921276983a3eeee50ee23f600056d,238
cc0590c1a4845d2cd8c0871cec1355af,163
154aeb448fb9bbaf2b6fd18f218ad291,435
3e778d4de5590e8177c3d7768790c22e,489
3948d66089867c0974da882e3993e85c,112
2132a708c474b323c73d2f5a35dabb47,13
6de8ac59fd36718c03a0f02a185d4e53,145
8af0f8b05c4a88635a86a3da28e20720,360
9b1ef7f22b978ea38e2cba3fdebca177,618
9696c2e14f209f049cafb0f2bdd416bc,45
cc157a4e43001edd1de6834ae93bfda0,241
2abdbdd2993d82242851010046a81a4a,28
dbee9e10aaac2f3b35910fd7b2425ec9,1360
531da617370e7625d4c1bb3c3f75b681,498
5e928d764a10d566cde34cb2efd509a1,417
7dcf61e9150ee37db0ffb602bc785503,176
cfb9578368be0333b8e2d5fd718e7d32,646
379a32bcec91c397f144d9a1fb81ac24,85
ec81913f7e004dbaf1b5a4d49b2f957b,515
ad487084150a510e58f4766a6d4a0dc6,67
8dfb51c588a94da20ef93c475055e5c2,40
918d7b7b90e054e47e9f2e29e9eb482d,104
9fad94c31bb287ff680ba9b6d6a29851,416
532a019962e2208c910b16d0bbc60f53,96
8f663d342ce8db6e072624a737d7ca6b,492
fed4ce897a9fca816fdb4fe335c1d568,80
3be1a02d82738488907e87451885057b,24
5037953b79c106ea976a6feffe20a4e6,84
cfcefb3df89ce7b65e1c2fa3016f9507,105
b7c2caf4f0ee3beb07caa3e31d2cc3b8,68
4e647f1c34e29b41fa988bf8bbff1798,442
495cefe3f8dc43fcd3456512bb00037d,141
73605e095dee49d90c8f32035db21f8e,289
1076f60655463b924120c19f1f6b09b9,201
a67a248277d0048083e34b33d3d42242,105
37ad29e5fecf22a0a8443d50adc8d2e0,127
91365f5ee5c241a5cbe761bfe7f46ff7,34
c01e94b5758af414cb4b10b8fdf67218,493
fabdb14b5806707476c8a696170b73c0,112
f8bf583c4ccbe87a29a6f3b2078c8d5d,380
9c4d1ea2fb9120faeb141687d89f18b9,39
aa6bff8c44f372ad4fc03e20db3159dd,182
d8851a34c2f307990d1656602310c0b6,258
7d7bf60982564421a50bb957fd6f98a1,236
955e41952d14cd584ed83caba35b658b,440
8e7ffd8f11c560d739fe23c09f581af3,333
3ee8b135b5315271b52822fd027adcec,419
dca6864500bf2485026919b7efa1996b,92
49df944393a95f491f1dad0121339f9a,165
f4973f01fe0a8bcac0f544c9200a2930,283
36ce300913f96b725d9a80b134c5acf9,290
8a2ebc9adb89a7a2137ebc9eb66e4c00,2
590c6dec0ea22af2a01be416f3e734ad,126
6bfcb24819df13a5494ceb05c39614ca,65
e682cee19c6b25750bb94a9767453e63,6
0c2425d351bc3520bdad76091d87086b,74
5fe39ad1e90686cb3f6a600f43547486,149
b91e102fb3b67367e67a3986b287d029,284
b1af1d66be7cc0bd38def1d4db51d2a2,89
a5d3b25f0be90b909805be6d4fddf7d3,8
34665cff7d01c81c99ef370cbdac8826,61
0db63134c778401f846d3df081ba2e21,490
8a3a194dbb28ee1ebfaf04303af1a450,747
b50242dc8ec8c1fb7dc14aeff863f4bb,782
34586e50709879aa2f09006b348b56ad,36
66dc2423186dd558582fac64d5b7f957,144
9cf250680008f5169ea220f965ef6205,350
16f60f96e142a692f2ed436e572570d7,220
854c12f6b10b218400f4e5c21dfe510a,256
3541b5ae47597e3136699802d6d657b0,47
c5d0bffb5dc77ef6aee75b24c86122d8,74
dbf494defe19f0677805a3d300b11476,90
a27171cbc03aab057e19f3f493b98c87,5
8ac4304a24c14a57943fbbbe44115bf0,30
faf215baba360b3a58da94399fc597c0,335
c4d5a52333ea1a2574dda512e2cb4212,22
3556de7e09bc3ada597c74ec1f025c67,245
a0dff68b284f8673141c01665da5c766,30
d8fab9f6c1717d3951ff976de54cc6d9,143
e8adcc494befb10086a643c6dceb4c9b,187
17e9e4397192b5e7fd1a4c430797d184,192
1e35111da16f83ffa92eaf65fa4f2ab3,81
dd747cfcc429ed63aaf9e90e0b17027a,76
60c56c2c952bc34995be21a8aa195af2,273
cb0de2d03ab016360b8bacef51fa75fc,37
35c2d899a576d6e56afeae119ad213c4,294
8a6012e48eaa453f8525928bddc23eca,77
f0bebcefd1c5a84818ade762330264dc,32
6c2afa4cb38c0e5954fcbbaf1db025b3,45
87ca616d125967a239c9d4d51fa8bc7c,292
378d865ec83031a4d19c6faaefe66f2a,10
8850227fb2d586cbc5d447a5218b769f,255
ee6cf179063dcaab988794bbc0588ade,43
9fc73c0176638b85e42b0398799b93a1,176
3a6e1e6ab0b3b3ee782dffcef20a150b,797
b210f7b9e1e94ee387996fba90c02215,285
35b3fe494fd8c773b3063c4a9a102ec2,98
21acabcf447b709b2171c25117db39ec,135
000ec1ca188f3614a3b423ce2c854f31,93
10a727fb5f4fc5e75b0037c83e4669b0,301
ebf0b4753dac050d3fa7cd1947a160a6,49
2164c3f7381e50f637cd7ecfb7f1dd05,407
dd91f22a61c2e95ace3ff6fae1ee442c,320
d92bd406a9ae7496e266f8252941f9f6,42
932f4b24a0c1efe0ac74b6bcf9bedb18,121
87de4a23ed71edbbf0c063b2b87f5552,750
9f8c54800af7e599180da4a797c91959,158
cb30c2adc37e29433afa5754aba031ea,127
